container	date	wellRole	fiBackgroundNegative	stdCurve	fiOORIndicator	specimenID	type	singlePointControl	excluded	samplingErrors	protocol	regressionType	outlier	resVar	fiBackground	fiBackgroundString	dilution	name	extraSpecimenInfo	stdDevOORIndicator	expConc	stdDev	maxStandardRecovery	obsConc	fi	obsConcOORIndicator	minStandardRecovery	obsConcString	beadCount	description	lsid	dataId	fiString	obsOverExp	dataFile	stdDevString	summary	sheetName	titration	concInRange	analyte	dataRowGroup	FlaggedAsExcluded	rowId	negativeBead	participantID	cv	visitID	positivityThreshold	fiBackgroundOORIndicator	fitProb	well	concInRangeOORIndicator	concInRangeString	ratio
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X2		false		0	Logistic - 5PL	0	0.9308	49.0	49	4.0	Hu IL-1b (32)				0.71	130		57.5		70	*6.79		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c51d-8fba-1033-9b46-f21d9c47a008	0	57.5		10JAN07_plate_1.xls	0.71	true	Hu IL-1b (32)	false		0		false	0			0.0144				0.3347	B3,B4		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X3		false		0	Logistic - 5PL	0	0.9308	32.8	32.8	4.0	Hu IL-1b (32)				1.06	130		41.3		70	*4.94		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c51e-8fba-1033-9b46-f21d9c47a008	0	41.3		10JAN07_plate_1.xls	1.06	true	Hu IL-1b (32)	false		0		false	0			0.032400000000000005				0.3347	C3,C4		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X4		false		0	Logistic - 5PL	0	0.9308	30.8	30.8	4.0	Hu IL-1b (32)				5.3	130		39.3		70	*4.71		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c51f-8fba-1033-9b46-f21d9c47a008	0	39.3		10JAN07_plate_1.xls	5.3	true	Hu IL-1b (32)	false		0		false	0			0.1725				0.3347	D3,D4		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X5		false		0	Logistic - 5PL	0	0.9308	55.5	55.5	4.0	Hu IL-1b (32)				4.24	130		64.0		70	*7.52		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c520-8fba-1033-9b46-f21d9c47a008	0	64		10JAN07_plate_1.xls	4.24	true	Hu IL-1b (32)	false		0		false	0			0.0764				0.3347	E3,E4		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X6		false		0	Logistic - 5PL	0	0.9308	20.5	20.5	4.0	Hu IL-1b (32)				2.83	130		29.0		70	*3.53		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c521-8fba-1033-9b46-f21d9c47a008	0	29		10JAN07_plate_1.xls	2.83	true	Hu IL-1b (32)	false		0		false	0			0.138				0.3347	F3,F4		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X7		false		0	Logistic - 5PL	0	0.9308	24.0	24	4.0	Hu IL-1b (32)				0.71	130		32.5		70	*3.94		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c522-8fba-1033-9b46-f21d9c47a008	0	32.5		10JAN07_plate_1.xls	0.71	true	Hu IL-1b (32)	false		0		false	0			0.029500000000000002				0.3347	G3,G4		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X8		false		0	Logistic - 5PL	0	0.9308	16.5	16.5	4.0	Hu IL-1b (32)				2.83	130		25.0		70	*3.07		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c523-8fba-1033-9b46-f21d9c47a008	0	25		10JAN07_plate_1.xls	2.83	true	Hu IL-1b (32)	false		0		false	0			0.1714				0.3347	A5,A6		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X9		false		0	Logistic - 5PL	0	0.9308	25.3	25.3	4.0	Hu IL-1b (32)				1.06	130		33.8		70	*4.08		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c524-8fba-1033-9b46-f21d9c47a008	0	33.8		10JAN07_plate_1.xls	1.06	true	Hu IL-1b (32)	false		0		false	0			0.042				0.3347	B5,B6		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X10		false		0	Logistic - 5PL	0	0.9308	16.5	16.5	4.0	Hu IL-1b (32)				2.83	130		25.0		70	*3.07		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c525-8fba-1033-9b46-f21d9c47a008	0	25		10JAN07_plate_1.xls	2.83	true	Hu IL-1b (32)	false		0		false	0			0.1714				0.3347	C5,C6		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X11		false		0	Logistic - 5PL	0	0.9308	48.8	48.8	4.0	Hu IL-1b (32)				3.89	130		57.3		70	*6.76		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c526-8fba-1033-9b46-f21d9c47a008	0	57.3		10JAN07_plate_1.xls	3.89	true	Hu IL-1b (32)	false		0		false	0			0.07980000000000001				0.3347	D5,D6		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X12		false		0	Logistic - 5PL	0	0.9308	33.0	33	4.0	Hu IL-1b (32)				1.41	130		41.5		70	*4.97		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c527-8fba-1033-9b46-f21d9c47a008	0	41.5		10JAN07_plate_1.xls	1.41	true	Hu IL-1b (32)	false		0		false	0			0.0429				0.3347	E5,E6		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X13		false		0	Logistic - 5PL	0	0.9308	46.8	46.8	4.0	Hu IL-1b (32)				0.35	130		55.3		70	*6.53		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c528-8fba-1033-9b46-f21d9c47a008	0	55.3		10JAN07_plate_1.xls	0.35	true	Hu IL-1b (32)	false		0		false	0			0.0076				0.3347	F5,F6		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X14		false		0	Logistic - 5PL	0	0.9308	37.3	37.3	4.0	Hu IL-1b (32)				2.47	130		45.8		70	*5.45		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c529-8fba-1033-9b46-f21d9c47a008	0	45.8		10JAN07_plate_1.xls	2.47	true	Hu IL-1b (32)	false		0		false	0			0.0664				0.3347	G5,G6		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X15		false		0	Logistic - 5PL	0	0.9308	9.8	9.8	4.0	Hu IL-1b (32)				1.06	130		18.3		70	*2.28		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c52a-8fba-1033-9b46-f21d9c47a008	0	18.3		10JAN07_plate_1.xls	1.06	true	Hu IL-1b (32)	false		0		false	0			0.10880000000000001				0.3347	H5,H6		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X16		false		0	Logistic - 5PL	0	0.9308	7.5	7.5	4.0	Hu IL-1b (32)				1.41	130		16.0		70	*2.01		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c52b-8fba-1033-9b46-f21d9c47a008	0	16		10JAN07_plate_1.xls	1.41	true	Hu IL-1b (32)	false		0		false	0			0.1886				0.3347	A7,A8		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X17		false		0	Logistic - 5PL	0	0.9308	9.5	9.5	4.0	Hu IL-1b (32)				1.41	130		18.0		70	*2.25		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c52c-8fba-1033-9b46-f21d9c47a008	0	18		10JAN07_plate_1.xls	1.41	true	Hu IL-1b (32)	false		0		false	0			0.1489				0.3347	B7,B8		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X18		false		0	Logistic - 5PL	0	0.9308	12.5	12.5	4.0	Hu IL-1b (32)				0.0	130		21.0		70	*2.60		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c52d-8fba-1033-9b46-f21d9c47a008	0	21		10JAN07_plate_1.xls	0	true	Hu IL-1b (32)	false		0		false	0			0.0				0.3347	C7,C8		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X19		false		0	Logistic - 5PL	0	0.9308	9.0	9	4.0	Hu IL-1b (32)				0.71	130		17.5		70	*2.19		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c52e-8fba-1033-9b46-f21d9c47a008	0	17.5		10JAN07_plate_1.xls	0.71	true	Hu IL-1b (32)	false		0		false	0			0.0786				0.3347	D7,D8		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X20		false		0	Logistic - 5PL	0	0.9308	9.5	9.5	4.0	Hu IL-1b (32)				1.41	130		18.0		70	*2.25		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c52f-8fba-1033-9b46-f21d9c47a008	0	18		10JAN07_plate_1.xls	1.41	true	Hu IL-1b (32)	false		0		false	0			0.1489				0.3347	E7,E8		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X21		false		0	Logistic - 5PL	0	0.9308	10.5	10.5	4.0	Hu IL-1b (32)				1.41	130		19.0		70	*2.36		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c530-8fba-1033-9b46-f21d9c47a008	0	19		10JAN07_plate_1.xls	1.41	true	Hu IL-1b (32)	false		0		false	0			0.13470000000000001				0.3347	F7,F8		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X22		false		0	Logistic - 5PL	0	0.9308	9.5	9.5	4.0	Hu IL-1b (32)				1.41	130		18.0		70	*2.25		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c531-8fba-1033-9b46-f21d9c47a008	0	18		10JAN07_plate_1.xls	1.41	true	Hu IL-1b (32)	false		0		false	0			0.1489				0.3347	G7,G8		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X23		false		0	Logistic - 5PL	0	0.9308	9.3	9.3	4.0	Hu IL-1b (32)				0.35	130		17.8		70	*2.22		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c532-8fba-1033-9b46-f21d9c47a008	0	17.8		10JAN07_plate_1.xls	0.35	true	Hu IL-1b (32)	false		0		false	0			0.0382				0.3347	H7,H8		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X24		false		0	Logistic - 5PL	0	0.9308	2.5	2.5	4.0	Hu IL-1b (32)				0.0	130		11.0		70	*1.41		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c533-8fba-1033-9b46-f21d9c47a008	0	11		10JAN07_plate_1.xls	0	true	Hu IL-1b (32)	false		0		false	0			0.0				0.3347	A9,A10		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X25		false		0	Logistic - 5PL	0	0.9308	10.5	10.5	4.0	Hu IL-1b (32)				0.0	130		19.0		70	*2.36		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c534-8fba-1033-9b46-f21d9c47a008	0	19		10JAN07_plate_1.xls	0	true	Hu IL-1b (32)	false		0		false	0			0.0				0.3347	B9,B10		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X26		false		0	Logistic - 5PL	0	0.9308	8.5	8.5	4.0	Hu IL-1b (32)				0.0	130		17.0		70	*2.13		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c535-8fba-1033-9b46-f21d9c47a008	0	17		10JAN07_plate_1.xls	0	true	Hu IL-1b (32)	false		0		false	0			0.0				0.3347	C9,C10		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X27		false		0	Logistic - 5PL	0	0.9308	7.5	7.5	4.0	Hu IL-1b (32)				0.0	130		16.0		70	*2.01		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c536-8fba-1033-9b46-f21d9c47a008	0	16		10JAN07_plate_1.xls	0	true	Hu IL-1b (32)	false		0		false	0			0.0				0.3347	D9,D10		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X28		false		0	Logistic - 5PL	0	0.9308	16.5	16.5	4.0	Hu IL-1b (32)				0.0	130		25.0		70	*3.07		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c537-8fba-1033-9b46-f21d9c47a008	0	25		10JAN07_plate_1.xls	0	true	Hu IL-1b (32)	false		0		false	0			0.0				0.3347	E9,E10		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X29		false		0	Logistic - 5PL	0	0.9308	13.5	13.5	4.0	Hu IL-1b (32)				0.0	130		22.0		70	*2.72		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c538-8fba-1033-9b46-f21d9c47a008	0	22		10JAN07_plate_1.xls	0	true	Hu IL-1b (32)	false		0		false	0			0.0				0.3347	F9,F10		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X30		false		0	Logistic - 5PL	0	0.9308		***	4.0	Hu IL-1b (32)					130				70	***		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c539-8fba-1033-9b46-f21d9c47a008	0	***		10JAN07_plate_1.xls	***	true	Hu IL-1b (32)	false		0		false	0							0.3347	G9,G10		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X31		false		0	Logistic - 5PL	0	0.9308		***	4.0	Hu IL-1b (32)					130				70	***		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c53a-8fba-1033-9b46-f21d9c47a008	0	***		10JAN07_plate_1.xls	***	true	Hu IL-1b (32)	false		0		false	0							0.3347	H9,H10		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X32		false		0	Logistic - 5PL	0	0.9308		***	4.0	Hu IL-1b (32)					130				70	***		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c53b-8fba-1033-9b46-f21d9c47a008	0	***		10JAN07_plate_1.xls	***	true	Hu IL-1b (32)	false		0		false	0							0.3347	A11,A12		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X33		false		0	Logistic - 5PL	0	0.9308		***	4.0	Hu IL-1b (32)					130				70	***		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c53c-8fba-1033-9b46-f21d9c47a008	0	***		10JAN07_plate_1.xls	***	true	Hu IL-1b (32)	false		0		false	0							0.3347	B11,B12		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X34		false		0	Logistic - 5PL	0	0.9308		***	4.0	Hu IL-1b (32)					130				70	***		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c53d-8fba-1033-9b46-f21d9c47a008	0	***		10JAN07_plate_1.xls	***	true	Hu IL-1b (32)	false		0		false	0							0.3347	C11,C12		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X35		false		0	Logistic - 5PL	0	0.9308		***	4.0	Hu IL-1b (32)					130				70	***		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c53e-8fba-1033-9b46-f21d9c47a008	0	***		10JAN07_plate_1.xls	***	true	Hu IL-1b (32)	false		0		false	0							0.3347	D11,D12		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X36		false		0	Logistic - 5PL	0	0.9308		***	4.0	Hu IL-1b (32)					130				70	***		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c53f-8fba-1033-9b46-f21d9c47a008	0	***		10JAN07_plate_1.xls	***	true	Hu IL-1b (32)	false		0		false	0							0.3347	E11,E12		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X37		false		0	Logistic - 5PL	0	0.9308		***	4.0	Hu IL-1b (32)					130				70	***		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c540-8fba-1033-9b46-f21d9c47a008	0	***		10JAN07_plate_1.xls	***	true	Hu IL-1b (32)	false		0		false	0							0.3347	F11,F12		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X38		false		0	Logistic - 5PL	0	0.9308		***	4.0	Hu IL-1b (32)					130				70	***		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c541-8fba-1033-9b46-f21d9c47a008	0	***		10JAN07_plate_1.xls	***	true	Hu IL-1b (32)	false		0		false	0							0.3347	G11,G12		***
		Unknown		FI = -8.49859 + (20147.9 + 8.49859) / ((1 + (Conc / 409.762)^-0.738017))^1.4408			X39		false		0	Logistic - 5PL	0	0.9308		***	4.0	Hu IL-1b (32)					130				70	***		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c542-8fba-1033-9b46-f21d9c47a008	0	***		10JAN07_plate_1.xls	***	true	Hu IL-1b (32)	false		0		false	0							0.3347	H11,H12		***
		Background		FI = -0.128163 + (8826.82 + 0.128163) / ((1 + (Conc / 5853.63)^-1.83191))^0.612373			B		false		0	Logistic - 5PL	0	0.7934	12.5	12.5	1.0	Hu IL-1ra (25)				0.71	130		12.5		70			Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c543-8fba-1033-9b46-f21d9c47a008	0	12.5		10JAN07_plate_1.xls	0.71	true	Hu IL-1ra (25)	false		0		false	0			0.056600000000000004				0.4973	H3,H4
		Standard		FI = -0.128163 + (8826.82 + 0.128163) / ((1 + (Conc / 5853.63)^-1.83191))^0.612373			S1		false		0	Logistic - 5PL	0	0.7934	8591.0	8591	1.0	Hu IL-1ra (25)			39976.0	323.15	130	31731.06	8603.5		70	31731.06		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c544-8fba-1033-9b46-f21d9c47a008	0	8603.5	79.0	10JAN07_plate_1.xls	323.15	true	Hu IL-1ra (25)	false	31731.06	0		false	0			0.037599999999999995				0.4973	A1,A2		31731.06
		Standard		FI = -0.128163 + (8826.82 + 0.128163) / ((1 + (Conc / 5853.63)^-1.83191))^0.612373			S2		false		0	Logistic - 5PL	0	0.7934	7400.5	7400.5	1.0	Hu IL-1ra (25)			9994.0	154.15	130	10659.99	7413.0		70	10659.99		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c545-8fba-1033-9b46-f21d9c47a008	0	7413	107.0	10JAN07_plate_1.xls	154.15	true	Hu IL-1ra (25)	false	10659.99	0		false	0			0.0208				0.4973	B1,B2		10659.99
		Standard		FI = -0.128163 + (8826.82 + 0.128163) / ((1 + (Conc / 5853.63)^-1.83191))^0.612373			S3		false		0	Logistic - 5PL	0	0.7934	2932.3	2932.3	1.0	Hu IL-1ra (25)			2498.5	92.98	130	2419.13	2944.8		70	2419.13		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c546-8fba-1033-9b46-f21d9c47a008	0	2944.8	97.0	10JAN07_plate_1.xls	92.98	true	Hu IL-1ra (25)	false	2419.13	0		false	0			0.0317				0.4973	C1,C2		2419.13
		Standard		FI = -0.128163 + (8826.82 + 0.128163) / ((1 + (Conc / 5853.63)^-1.83191))^0.612373			S4		false		0	Logistic - 5PL	0	0.7934	750.5	750.5	1.0	Hu IL-1ra (25)			624.63	33.94	130	656.97	763.0		70	656.97		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c547-8fba-1033-9b46-f21d9c47a008	0	763	105.0	10JAN07_plate_1.xls	33.94	true	Hu IL-1ra (25)	false	656.97	0		false	0			0.0452				0.4973	D1,D2		656.97
		Standard		FI = -0.128163 + (8826.82 + 0.128163) / ((1 + (Conc / 5853.63)^-1.83191))^0.612373			S5		false		0	Logistic - 5PL	0	0.7934	146.5	146.5	1.0	Hu IL-1ra (25)			156.16	12.73	130	151.83	159.0		70	151.83		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c548-8fba-1033-9b46-f21d9c47a008	0	159	97.0	10JAN07_plate_1.xls	12.73	true	Hu IL-1ra (25)	false	151.83	0		false	0			0.08689999999999999				0.4973	E1,E2		151.83
		Standard		FI = -0.128163 + (8826.82 + 0.128163) / ((1 + (Conc / 5853.63)^-1.83191))^0.612373			S6		false		0	Logistic - 5PL	0	0.7934	31.0	31	1.0	Hu IL-1ra (25)			39.04	2.12	130	38.12	43.5		70	38.12		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c549-8fba-1033-9b46-f21d9c47a008	0	43.5	98.0	10JAN07_plate_1.xls	2.12	true	Hu IL-1ra (25)	false	38.12	0		false	0			0.0684				0.4973	F1,F2		38.12
		Standard		FI = -0.128163 + (8826.82 + 0.128163) / ((1 + (Conc / 5853.63)^-1.83191))^0.612373			S7		false		0	Logistic - 5PL	0	0.7934	7.5	7.5	1.0	Hu IL-1ra (25)			9.76	2.83	130	10.88	20.0		70	10.88		Transformed	urn:lsid:labkey.com:LuminexDataRow:30e8c54a-8fba-1033-9b46-f21d9c47a008	0	20	111.0	10JAN07_plate_1.xls	2.83	true	Hu IL-1ra (25)	false	10.88	0		false	0			0.3771				0.4973	G1,G2		10.88
